70,5,9th
70,5,9th
70,4,7th-8th
70,4,7th-8th
70,4,7th-8th
70,3,5th-6th
70,3,5th-6th
69,12,Assoc-acdm
69,12,Assoc-acdm
69,12,Assoc-acdm
69,11,Assoc-voc
69,11,Assoc-voc
69,11,Assoc-voc
68,16,Doctorate
68,16,Doctorate
68,16,Doctorate
68,16,Doctorate
68,16,Doctorate
68,16,Doctorate
68,16,Doctorate
69,10,Some-college
69,10,Some-college
69,10,Some-college
69,10,Some-college
69,10,Some-college
69,10,Some-college
69,10,Some-college
69,10,Some-college
69,10,Some-college
69,10,Some-college
69,10,Some-college
69,10,Some-college
69,10,Some-college
68,15,Prof-school
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,9,HS-grad
69,8,12th
68,14,Masters
68,14,Masters
68,14,Masters
68,14,Masters
68,14,Masters
68,14,Masters
69,7,11th
69,7,11th
69,7,11th
69,7,11th
69,7,11th
69,6,10th
69,6,10th
69,6,10th
69,6,10th
69,6,10th
69,6,10th
68,13,Bachelors
68,13,Bachelors
68,13,Bachelors
68,13,Bachelors
68,13,Bachelors
68,13,Bachelors
68,13,Bachelors
68,13,Bachelors
68,13,Bachelors
68,13,Bachelors
68,13,Bachelors
68,13,Bachelors
69,5,9th
69,5,9th
69,5,9th
69,5,9th
69,5,9th
69,4,7th-8th
69,4,7th-8th
69,4,7th-8th
69,4,7th-8th
69,4,7th-8th
69,3,5th-6th
69,3,5th-6th
69,3,5th-6th
68,12,Assoc-acdm
69,2,1st-4th
69,2,1st-4th
67,16,Doctorate
67,16,Doctorate
67,16,Doctorate
67,16,Doctorate
67,16,Doctorate
67,16,Doctorate
68,11,Assoc-voc
68,11,Assoc-voc
68,11,Assoc-voc
68,10,Some-college
68,10,Some-college
68,10,Some-college
68,10,Some-college
68,10,Some-college
68,10,Some-college
68,10,Some-college
68,10,Some-college
68,10,Some-college
68,10,Some-college
68,10,Some-college
68,10,Some-college
68,10,Some-college
68,10,Some-college
68,10,Some-college
68,10,Some-college
68,10,Some-college
68,10,Some-college
68,10,Some-college
68,10,Some-college
68,10,Some-college
68,10,Some-college
68,10,Some-college
68,10,Some-college
67,15,Prof-school
67,15,Prof-school
67,15,Prof-school
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,9,HS-grad
68,8,12th
67,14,Masters
67,14,Masters
67,14,Masters
67,14,Masters
67,14,Masters
67,14,Masters
67,14,Masters
67,14,Masters
67,14,Masters
67,14,Masters
67,14,Masters
67,14,Masters
67,14,Masters
68,7,11th
68,7,11th
68,7,11th
68,6,10th
68,6,10th
68,6,10th
68,6,10th
68,6,10th
68,6,10th
67,13,Bachelors
67,13,Bachelors
67,13,Bachelors
67,13,Bachelors
67,13,Bachelors
67,13,Bachelors
67,13,Bachelors
67,13,Bachelors
67,13,Bachelors
67,13,Bachelors
67,13,Bachelors
67,13,Bachelors
67,13,Bachelors
67,13,Bachelors
67,13,Bachelors
67,13,Bachelors
67,13,Bachelors
67,13,Bachelors
67,13,Bachelors
68,5,9th
68,5,9th
68,5,9th
68,4,7th-8th
68,4,7th-8th
68,4,7th-8th
68,4,7th-8th
68,4,7th-8th
68,4,7th-8th
68,4,7th-8th
68,4,7th-8th
68,4,7th-8th
68,4,7th-8th
68,4,7th-8th
67,12,Assoc-acdm
67,12,Assoc-acdm
68,3,5th-6th
68,3,5th-6th
68,2,1st-4th
68,1,Preschool
66,16,Doctorate
66,16,Doctorate
66,16,Doctorate
67,11,Assoc-voc
67,11,Assoc-voc
67,11,Assoc-voc
67,10,Some-college
67,10,Some-college
67,10,Some-college
67,10,Some-college
67,10,Some-college
67,10,Some-college
67,10,Some-college
67,10,Some-college
67,10,Some-college
67,10,Some-college
67,10,Some-college
67,10,Some-college
67,10,Some-college
67,10,Some-college
67,10,Some-college
67,10,Some-college
67,10,Some-college
67,10,Some-college
67,10,Some-college
67,10,Some-college
67,10,Some-college
66,15,Prof-school
66,15,Prof-school
66,15,Prof-school
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,9,HS-grad
67,8,12th
66,14,Masters
66,14,Masters
66,14,Masters
66,14,Masters
66,14,Masters
66,14,Masters
67,7,11th
67,7,11th
67,7,11th
67,7,11th
67,7,11th
67,7,11th
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
66,13,Bachelors
67,6,10th
67,6,10th
67,6,10th
67,6,10th
67,6,10th
67,6,10th
67,5,9th
67,5,9th
67,4,7th-8th
67,4,7th-8th
67,4,7th-8th
67,4,7th-8th
67,4,7th-8th
67,4,7th-8th
67,4,7th-8th
67,4,7th-8th
67,4,7th-8th
67,4,7th-8th
67,4,7th-8th
67,4,7th-8th
67,4,7th-8th
66,12,Assoc-acdm
66,12,Assoc-acdm
66,12,Assoc-acdm
67,3,5th-6th
67,3,5th-6th
67,3,5th-6th
67,2,1st-4th
67,2,1st-4th
65,16,Doctorate
65,16,Doctorate
65,16,Doctorate
66,11,Assoc-voc
66,11,Assoc-voc
66,11,Assoc-voc
66,11,Assoc-voc
66,11,Assoc-voc
66,11,Assoc-voc
66,11,Assoc-voc
66,10,Some-college
66,10,Some-college
66,10,Some-college
66,10,Some-college
66,10,Some-college
66,10,Some-college
66,10,Some-college
66,10,Some-college
66,10,Some-college
66,10,Some-college
66,10,Some-college
66,10,Some-college
66,10,Some-college
66,10,Some-college
66,10,Some-college
66,10,Some-college
66,10,Some-college
66,10,Some-college
66,10,Some-college
66,10,Some-college
66,10,Some-college
66,10,Some-college
66,10,Some-college
66,10,Some-college
66,10,Some-college
65,15,Prof-school
65,15,Prof-school
65,15,Prof-school
65,15,Prof-school
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
66,9,HS-grad
65,14,Masters
65,14,Masters
65,14,Masters
65,14,Masters
65,14,Masters
65,14,Masters
66,7,11th
66,7,11th
66,7,11th
66,7,11th
66,7,11th
65,13,Bachelors
65,13,Bachelors
65,13,Bachelors
65,13,Bachelors
65,13,Bachelors
65,13,Bachelors
65,13,Bachelors
65,13,Bachelors
65,13,Bachelors
65,13,Bachelors
65,13,Bachelors
65,13,Bachelors
65,13,Bachelors
65,13,Bachelors
65,13,Bachelors
65,13,Bachelors
65,13,Bachelors
65,13,Bachelors
65,13,Bachelors
65,13,Bachelors
65,13,Bachelors
65,13,Bachelors
65,13,Bachelors
65,13,Bachelors
66,6,10th
66,6,10th
66,6,10th
66,6,10th
66,6,10th
66,6,10th
66,6,10th
66,5,9th
66,5,9th
66,5,9th
66,5,9th
66,5,9th
66,5,9th
66,4,7th-8th
66,4,7th-8th
66,4,7th-8th
66,4,7th-8th
66,4,7th-8th
66,4,7th-8th
66,4,7th-8th
66,4,7th-8th
66,4,7th-8th
66,4,7th-8th
66,4,7th-8th
66,4,7th-8th
66,4,7th-8th
66,4,7th-8th
65,12,Assoc-acdm
66,3,5th-6th
66,3,5th-6th
66,2,1st-4th
66,1,Preschool
64,16,Doctorate
64,16,Doctorate
64,16,Doctorate
64,16,Doctorate
64,16,Doctorate
64,16,Doctorate
64,16,Doctorate
64,16,Doctorate
64,16,Doctorate
65,11,Assoc-voc
65,11,Assoc-voc
65,11,Assoc-voc
65,11,Assoc-voc
65,11,Assoc-voc
65,11,Assoc-voc
65,11,Assoc-voc
65,11,Assoc-voc
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
65,10,Some-college
64,15,Prof-school
64,15,Prof-school
64,15,Prof-school
64,15,Prof-school
64,15,Prof-school
64,15,Prof-school
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
65,9,HS-grad
64,14,Masters
64,14,Masters
64,14,Masters
64,14,Masters
64,14,Masters
64,14,Masters
64,14,Masters
64,14,Masters
65,8,12th
65,7,11th
65,7,11th
65,7,11th
65,7,11th
65,7,11th
65,7,11th
65,7,11th
65,7,11th
65,7,11th
65,7,11th
65,7,11th
65,7,11th
64,13,Bachelors
64,13,Bachelors
64,13,Bachelors
64,13,Bachelors
64,13,Bachelors
64,13,Bachelors
64,13,Bachelors
64,13,Bachelors
64,13,Bachelors
64,13,Bachelors
64,13,Bachelors
64,13,Bachelors
64,13,Bachelors
64,13,Bachelors
64,13,Bachelors
64,13,Bachelors
64,13,Bachelors
64,13,Bachelors
64,13,Bachelors
64,13,Bachelors
64,13,Bachelors
65,6,10th
65,6,10th
65,6,10th
65,6,10th
65,6,10th
65,6,10th
65,6,10th
65,5,9th
65,5,9th
65,5,9th
65,4,7th-8th
65,4,7th-8th
65,4,7th-8th
65,4,7th-8th
65,4,7th-8th
65,4,7th-8th
65,4,7th-8th
65,4,7th-8th
64,12,Assoc-acdm
64,12,Assoc-acdm
64,12,Assoc-acdm
64,12,Assoc-acdm
64,12,Assoc-acdm
64,12,Assoc-acdm
65,3,5th-6th
65,3,5th-6th
65,3,5th-6th
65,1,Preschool
63,16,Doctorate
63,16,Doctorate
63,16,Doctorate
64,11,Assoc-voc
64,11,Assoc-voc
64,11,Assoc-voc
64,11,Assoc-voc
64,11,Assoc-voc
64,11,Assoc-voc
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
64,10,Some-college
63,15,Prof-school
63,15,Prof-school
63,15,Prof-school
63,15,Prof-school
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
64,9,HS-grad
